frame,player,team,dx,dy,x,y
0,0,,-0.14165361245587604,0.016080562821315425,49.928983327901975,15.099877819093024
0,8978,defense,-0.06496063410708075,-0.30008947687098697,38.32033830116699,51.99274936390806
0,2150,attack,0.02456196156981605,-0.18647421390290475,35.92036792446356,58.09959269380768
0,13960,defense,-0.06101409636018218,-0.020575240405435125,54.810996563573894,71.0744607121199
0,4473,defense,0.06229449827468159,0.10580648049915808,28.099784535482627,18.351106151966945
0,9756,attack,-0.10740463803401923,-0.0437968104621973,43.903382438992,60.81831530848047
0,12448,defense,-0.19571481562544335,-0.10183622363968681,47.663536841406824,37.023885309477954
0,4471,defense,-0.1753535111770148,-0.061016062288729245,29.238998926707115,59.55702677213272
0,15,attack,-0.04765312201820393,0.07025113758371049,33.492664787702466,5.621824986164185
0,16185,defense,0.0,0.0,6.431363457054228,45.466835593430254
0,13012,defense,-0.1870850343146273,-0.07482460993917073,51.6467552308209,93.21433601017964
0,2813,attack,-0.14165361245587604,0.016080562821315425,49.928983327901975,15.099877819093024
0,13962,attack,-0.061014096360189285,-0.01732651823614617,48.41643874044463,50.71905050680065
0,1417,attack,-0.16172756901030994,0.02807054292211575,27.46800620375917,52.88653013160501
0,1726,attack,-0.2348651675267064,0.1377023070934129,36.19716333326152,34.12345168693741
0,13961,attack,-0.04768917876428702,-0.001082907389751142,55.04032540851394,61.12687342978429
0,8181,defense,-0.11643472525448573,-0.05774323599234066,37.93853121302431,29.49203024626915
0,4470,defense,-0.12119023110622251,0.10213113664690354,29.8823902942374,72.19544031587509
0,4472,defense,-0.09126033015654045,-0.2906396337455561,25.703418121666942,47.1243050286557
0,13011,attack,-0.12174745612044546,-0.07983708066294071,42.444482055913475,87.50598026435516
0,10382,defense,-0.12549289078619097,-0.06606276284100687,43.400488455376994,56.48173748562025
1,16185,defense,0.0,0.0,6.431363457054228,45.466835593430254
1,4471,defense,-0.174916925945368,-0.06590039781301726,29.064082000761747,59.491126374319705
1,10382,defense,-0.12834965300588408,-0.06661267179940467,43.27213880237111,56.415124813820846
1,8181,defense,-0.12165423725127056,-0.0605053257063517,37.81687697577304,29.431524920562797
1,4472,defense,-0.09504197926381153,-0.28099066807148887,25.60837614240313,46.84331436058421
1,12448,defense,-0.19822437179661279,-0.09827687045688549,47.46531246961021,36.92560843902107
1,2813,attack,-0.1494687395258225,0.02238784311465558,49.77951458837615,15.12226566220768
1,15,attack,-0.05160447168337612,0.0664918206534253,33.44106031601909,5.68831680681761
1,9756,attack,-0.10884178283238555,-0.043415290654962746,43.79454065615961,60.77490001782551
1,4473,defense,0.05403482644601709,0.09810876338751484,28.153819361928644,18.44921491535446
1,13962,attack,-0.0610140963602106,-0.01732651823614617,48.35542464408442,50.7017239885645
1,13012,defense,-0.18851264836015247,-0.07668484703869183,51.45824258246075,93.13765116314094
1,4470,defense,-0.12046940428187014,0.09024524705600356,29.76192088995553,72.28568556293109
1,1417,attack,-0.15696369644461328,0.020571949463025874,27.311042507314557,52.90710208106803
