frame,player,team,dx,dy,x,y
0,0,,0.13762313301656803,0.015622488398250312,56.09099730887095,34.792968416232355
0,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
0,12,attack,0.0035231387964387295,-0.08818351684281822,70.83283243970111,55.16039742190121
0,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
0,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
0,1677,attack,0.04731703342164195,-0.023298267742028145,55.7467968710761,35.925404353541495
0,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
0,12328,attack,-0.2701406738175862,-0.3618143980951203,53.74346476835928,81.57095871114859
0,2247,attack,0.03186602406049133,0.05476724692408652,67.53721504124198,29.042694042002488
0,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
0,12327,attack,-0.3012677553879044,-0.2582935322917663,61.603494149374,62.9770005853553
0,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
0,2512,defense,0.06859873312998843,-0.07931213567877649,75.44274839299393,61.26522567944727
0,9776,defense,-0.1472212357027587,-0.19894305360239883,61.21332298198431,56.10357795480096
0,2513,defense,0.0876418755880195,0.01819279698236187,72.40306440940043,44.9585187514933
0,9775,defense,-0.11008637258021992,-0.049936458358111224,61.38651226687556,44.697962701305755
0,7813,attack,0.1960778095741702,-0.10287348484837366,55.26522929457579,33.19211296398447
0,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
0,2514,defense,0.07943387485657638,0.0010611361480385995,72.86854952111507,29.832993909257283
0,9777,defense,-0.10609170399659718,-0.11631040265400827,61.52656135722789,76.14419379902667
0,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
0,7812,defense,0.13762313301656803,0.015622488398250312,56.09099730887095,34.792968416232355
1,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
1,1677,attack,0.056473280084723854,-0.035244617533429334,55.803270151160824,35.890159736008066
1,12327,attack,-0.28729265929252534,-0.24967696934155015,61.316201490081475,62.72732361601375
1,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
1,2513,defense,0.06172094291522967,0.0005519980560606541,72.46478535231566,44.95907074954936
1,2247,attack,0.01831817364423216,0.04307137590563315,67.55553321488621,29.08576541790812
1,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
1,12328,attack,-0.26068222187112866,-0.34934859481528235,53.48278254648815,81.22161011633331
1,2512,defense,0.03390992292958117,-0.05898898567224364,75.47665831592352,61.206236693775026
1,2514,defense,0.055303120677208994,0.0008253281151233693,72.92385264179228,29.833819237372406
1,0,,0.12645853021906817,0.0009446121504339544,56.21745583909002,34.79391302838279
1,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
1,9775,defense,-0.111075150772038,-0.04800349422431793,61.275437116103525,44.64995920708144
1,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
1,7813,attack,0.1930164562640755,-0.1012499692994453,55.458245750839865,33.090862994685025
1,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
1,7812,defense,0.12645853021906817,0.0009446121504339544,56.21745583909002,34.79391302838279
1,9776,defense,-0.1459599518543584,-0.18428521098331885,61.067363030129954,55.91929274381764
1,12,attack,-0.007788795186542075,-0.0829326877942762,70.82504364451457,55.07746473410693
1,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
1,9777,defense,-0.11116156462619387,-0.11686767792865282,61.4153997926017,76.02732612109801
1,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
2,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
2,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
2,2513,defense,0.037793928140317234,-0.015896717462773324,72.50257928045598,44.94317403208659
2,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
2,0,,0.11604594991168682,-0.01276909781898894,56.33350178900171,34.7811439305638
2,9777,defense,-0.11527957313526827,-0.11707195657368175,61.30012021946643,75.91025416452433
2,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
2,2514,defense,0.03302857835785744,0.0006076591616803739,72.95688122015014,29.834426896534087
2,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
2,7813,attack,0.18977480918694312,-0.09953337474473756,55.64802056002681,32.99132961994029
2,12,attack,-0.01787800491953817,-0.07817344594405284,70.80716563959503,54.99929128816288
2,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
2,12328,attack,-0.25137674669122134,-0.33708844094562096,53.23140579979693,80.88452167538769
2,1677,attack,0.06575514055813869,-0.04658247659613579,55.86902529171896,35.84357725941193
2,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
2,12327,attack,-0.2735179945105486,-0.24119368068832614,61.04268349557093,62.48612993532542
2,9776,defense,-0.14437498201957055,-0.1703878285023137,60.92298804811038,55.74890491531533
2,2247,attack,0.006184117754060026,0.03161588612920241,67.56171733264027,29.117381304037323
2,9775,defense,-0.1111828768029568,-0.04644734815880014,61.16425423930057,44.60351185892264
2,7812,defense,0.11604594991168682,-0.01276909781898894,56.33350178900171,34.7811439305638
2,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
2,2512,defense,0.0017292930800465456,-0.0403116054596353,75.47838760900356,61.16592508831539
3,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
3,2247,attack,-0.0045361436100250785,0.020400777594964836,67.55718118903025,29.137782081632288
3,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
3,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
3,12,attack,-0.026744490402535348,-0.07390579129213393,70.78042114919249,54.925385496870746
3,2514,defense,0.012610247898393823,0.0004081292876847442,72.96949146804853,29.83483502582177
3,2512,defense,-0.027943156418672288,-0.02327999504090883,75.45044445258489,61.14264509327448
3,9775,defense,-0.11040955067301184,-0.04526802016156495,61.05384468862756,44.55824383876107
3,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
3,0,,0.10638539209442399,-0.025518641509989948,56.43988718109613,34.75562528905381
3,12328,attack,-0.24222424827782163,-0.3250339364862356,52.98918155151911,80.55948773890145
3,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
3,7813,attack,0.1863528683427731,-0.09772370118416518,55.83437342836958,32.89360591875612
3,12327,attack,-0.2599437610419528,-0.23284366633207298,60.782739734528974,62.25328626899335
3,9776,defense,-0.14246632619840938,-0.1572509061594758,60.780521721911974,55.59165400915585
3,7812,defense,0.10638539209442399,-0.025518641509989948,56.43988718109613,34.75562528905381
3,2513,defense,0.015860831263339037,-0.03115334957402638,72.51844011171931,44.91202068251256
3,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
3,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
3,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
3,1677,attack,0.07516261484202857,-0.05731184493016883,55.94418790656099,35.78626541448176
3,9777,defense,-0.11844572952377064,-0.11692323858920872,61.18167448994266,75.79333092593512
4,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
4,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
4,0,,0.09747685676722995,-0.037304018922640125,56.53736403786336,34.71832127013117
4,9777,defense,-0.12066003379170098,-0.11642152397519112,61.06101445615096,75.67690940195993
4,7812,defense,0.09747685676722995,-0.037304018922640125,56.53736403786336,34.71832127013117
4,12328,attack,-0.23322472663100768,-0.31318508143708357,52.7559568248881,80.24630265746437
4,9776,defense,-0.14023398439086066,-0.14487444395473403,60.64028773752111,55.44677956520112
4,9775,defense,-0.10875517238216759,-0.044465510232527095,60.94508951624539,44.513778328528545
4,12,attack,-0.03438825163560466,-0.0701297238385834,70.74603289755689,54.85525577303216
4,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
4,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
4,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
4,7813,attack,0.18275063373156542,-0.09582094861783474,56.017124062101146,32.79778497013829
4,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
4,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
4,12327,attack,-0.24656995888683753,-0.224626926272812,60.536169775642136,62.02865934272054
4,2513,defense,-0.004078347715719133,-0.04521789827782641,72.5143617640036,44.866802784234736
4,2514,defense,-0.005951870701082385,0.0002267384931897709,72.96353959734745,29.83506176431496
4,2512,defense,-0.055107425566490065,-0.007894154416113963,75.3953370270184,61.13475093885837
4,2247,attack,-0.013842610448023152,0.009426050302856481,67.54333857858222,29.147208131935145
4,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
4,1677,attack,0.08469570293635797,-0.06743272253551424,56.02888360949735,35.71883269194625
5,9777,defense,-0.12192248593917299,-0.11556681273162894,60.939091970211784,75.5613425892283
5,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
5,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
5,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
5,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
5,12327,attack,-0.23339658804502506,-0.21654346051048634,60.30277318759711,61.81211588221005
5,7812,defense,0.0893203439301331,-0.04812523005688263,56.626684381793496,34.67019604007429
5,9776,defense,-0.13767795659691018,-0.1332584418881666,60.5026097809242,55.31352112331295
5,0,,0.0893203439301331,-0.04812523005688263,56.626684381793496,34.67019604007429
5,1677,attack,0.09435440484102742,-0.07694510941220045,56.123238014338376,35.641887582534046
5,2513,defense,-0.022023608796899907,-0.058090363574088144,72.4923381552067,44.80871242066065
5,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
5,2247,attack,-0.021735282759948404,-0.0013082957471794998,67.52160329582227,29.145899836187965
5,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
5,12,attack,-0.04080928861864663,-0.06684524358337995,70.70522360893824,54.78841052944878
5,7813,attack,0.17896810535330587,-0.09382511704566099,56.19609216745445,32.70395985309263
5,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
5,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
5,12328,attack,-0.22437818175072977,-0.3015418757981365,52.53157864313737,79.94476078166623
5,9775,defense,-0.10621974193039563,-0.044039818371850004,60.83886977431499,44.469738510156695
5,2514,defense,-0.022657777440628024,6.348677806755632e-05,72.94088181990682,29.83512525109303
5,2512,defense,-0.07976351436349205,0.005845916414763508,75.31557351265491,61.14059685527313
6,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
6,7813,attack,0.17500528320803,-0.09173620646772918,56.37109745066248,32.6122236466249
6,2513,defense,-0.037974951980174865,-0.06977074546287554,72.45436320322652,44.73894167519777
6,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
6,12328,attack,-0.21568461363708025,-0.29010431956943705,52.31589402950029,79.6546564620968
6,12327,attack,-0.22042364851672147,-0.20859326904517417,60.08234953908039,61.60352261316488
6,0,,0.08191585358314768,-0.05798227491273167,56.70860023537664,34.612213765161556
6,9775,defense,-0.10280325931784517,-0.043990944579377356,60.73606651499715,44.42574756557732
6,12,attack,-0.046007601351689686,-0.06405235052648095,70.65921600758655,54.7243581789223
6,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
6,9776,defense,-0.13479824281667163,-0.12240289995973086,60.36781153810753,55.19111822335322
6,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
6,2247,attack,-0.028214160545743994,-0.011802260555086264,67.49338913527653,29.13409757563288
6,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
6,2514,defense,-0.03750747232020046,-8.162585754334373e-05,72.90337434758662,29.835043625235485
6,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
6,1677,attack,0.10413872055622164,-0.0858490055601564,56.2273767348946,35.55603857697389
6,2512,defense,-0.10191142280960719,0.017940217451737794,75.2136620898453,61.15853707272487
6,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
6,7812,defense,0.08191585358314768,-0.05798227491273167,56.70860023537664,34.612213765161556
6,9777,defense,-0.12223308596604454,-0.11435910485859324,60.81685888424574,75.44698348436971
6,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
7,9776,defense,-0.13159484304996028,-0.11230781816936997,60.23621669505757,55.07881040518385
7,15622,attack,0.0,0.0,40.68027210884354,50.840336134453786
7,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
7,7813,attack,0.17086216729570225,-0.08955421688391851,56.541959617958184,32.52266942974098
7,2514,defense,-0.050500955339842335,-0.0002085994137139835,72.85287339224678,29.83483502582177
7,7812,defense,0.07526338572625235,-0.06687515349017303,56.783863621102896,34.54533861167138
7,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
7,2513,defense,-0.051932377265529794,-0.08025904394408911,72.40243082596099,44.65868263125368
7,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
7,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
7,1677,attack,0.11404865008179144,-0.09414441097945314,56.34142538497639,35.46189416599444
7,12327,attack,-0.20765114030174203,-0.20077635187680443,59.87469839877865,61.40274626128807
7,2247,attack,-0.033279243805495184,-0.022055844120814072,67.46010989147103,29.112041731512065
7,0,,0.07526338572625235,-0.06687515349017303,56.783863621102896,34.54533861167138
7,2512,defense,-0.12155115090493496,0.02838874869478758,75.09211093894037,61.186925821419656
7,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
7,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
7,9775,defense,-0.09850572454432438,-0.0443188888551731,60.637560790452824,44.381428676722145
7,9777,defense,-0.12159183387235828,-0.11279840035591349,60.69526705037338,75.3341850840138
7,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
7,12,attack,-0.049983189834804875,-0.06175104466792902,70.60923281775175,54.66260713425437
7,12328,attack,-0.2071440222899099,-0.27887241275094254,52.10875000721038,79.37578404934585
8,9775,defense,-0.09332713760996825,-0.04502365119925145,60.544233652842856,44.33640502552289
8,15617,defense,0.0,0.0,45.4421768707483,45.58823529411765
8,15618,defense,0.0,0.0,50.74829931972789,14.285714285714292
8,2513,defense,-0.0638958846529647,-0.0895552590178923,72.33853494130803,44.56912737223579
8,2514,defense,-0.06163822649952522,-0.00031743389041238856,72.79123516574725,29.83451759193136
8,15621,attack,0.0,0.0,53.061224489795926,50.63025210084034
8,15616,defense,0.0,0.0,57.55102040816327,45.37815126050421
8,15620,attack,0.0,0.0,49.931972789115655,47.47899159663865
8,12327,attack,-0.19507906340019332,-0.19309270900541264,59.679619335378455,61.20965355228266
8,2247,attack,-0.036930532539173555,-0.03206904644444819,67.42317935893186,29.079972685067617
8,15619,attack,0.0,0.0,45.4421768707483,25.630252100840337
8,2512,defense,-0.13868269864933325,0.037191510143941287,74.95342824029103,61.2241173315636
8,7812,defense,0.06936294035949686,-0.07480386578925646,56.85322656146239,34.47053474588213
8,9776,defense,-0.128067757296904,-0.1029731965171834,60.10814893776067,54.97583720866667
8,12,attack,-0.052736054067906935,-0.05994132600770996,70.55649676368384,54.60266580824666
8,1677,attack,0.12408419341776522,-0.10183132567010489,56.465509578394155,35.36006284032433
8,9777,defense,-0.11999872965817815,-0.110884699223746,60.5752683207152,75.22330038479005
8,21468,defense,0.0,0.0,95.432241796074,45.88901243529947
