frame,player,team,dx,dy,x,y
0,0,,-0.007807823942698633,-0.008284791446556028,99.26180846382904,0.6234740825984915
0,851,defense,-0.05600658856884877,0.2139944101624458,97.79691591078571,24.443269204032394
0,852,defense,-0.008910048234469059,0.1081566448849891,96.67891534266082,19.01989163024179
0,853,defense,-0.009017639062832927,0.006293425164184185,87.32879405120498,24.760811731715066
0,24771,attack,0.0803860958744167,-0.019886424722713514,64.84229085777918,57.54313878536132
0,854,defense,-0.012712591150886965,0.12097175404598914,92.4366564315078,37.844451251342456
0,855,defense,-0.05028413225620909,0.06179415691371304,91.98461008008164,43.947488113308665
0,856,defense,0.01044797072631809,0.028618755842842347,94.16394483526408,49.31768761461732
0,747,attack,0.12570606228442216,-0.04926283134570042,99.39532235005616,0.5824960426993471
0,857,defense,-0.017621357776448576,-0.02600504602641962,91.73021783083364,50.90565640010664
0,16125,defense,0.0734163535952348,0.04533549467889486,72.86253199985373,31.34785650308225
0,24770,attack,0.060115326427379046,0.0039014120679752295,65.09412893186955,44.96188460534529
0,20144,defense,-0.05454257576380428,0.11078311048375156,97.78155655335178,46.56004319699997
0,21030,attack,-0.0412825305660931,-0.011155389693406903,77.10157461229105,41.16531519854188
0,21031,attack,-0.019751660180446606,0.056326878870176955,74.40201704730255,18.333637803239924
0,21032,attack,-0.02914708120503917,-0.11891641992196256,89.38011848064055,17.063113426737498
0,21033,attack,-0.08059035015850213,-0.02156895887760868,88.8990014865762,51.02885120918962
0,5165,defense,-0.012159258617472801,0.004761918537752763,92.85069624902796,53.81234793009164
0,13,attack,-0.02469785724876772,0.07802871989061089,93.580744319622,29.27970939215952
0,21034,attack,-0.07240633520031281,-0.08051450753544032,91.76432835867725,54.12116616473347
1,852,defense,-0.010497328978331666,0.1089533523092392,96.66841801368248,19.12884498255103
1,857,defense,-0.0179387482443758,-0.026117513685818494,91.71227908258926,50.879538886420825
1,21034,attack,-0.07070302976609355,-0.07822373030943908,91.69362532891115,54.04294243442403
1,0,,-0.007680605869836654,-0.008149801824671954,99.2541278579592,0.6153242807738195
1,16125,defense,0.07632776196240343,0.04587997822656931,72.93885976181613,31.39373648130882
1,856,defense,0.010386632166088816,0.029185431558538255,94.17433146743016,49.34687304617586
1,21033,attack,-0.07961742199572086,-0.020507391643256767,88.81938406458048,51.00834381754636
1,21032,attack,-0.02583222792392803,-0.11788704211100409,89.35428625271662,16.945226384626494
1,24770,attack,0.0615054979549825,0.004059915057119667,65.15563442982453,44.96594452040241
1,853,defense,-0.00894783008595823,0.0062447053642173955,87.31984622111902,24.767056437079283
1,5165,defense,-0.01209974883788334,0.004868698115203074,92.83859650019008,53.81721662820684
1,21031,attack,-0.01946883208316308,0.056595632473086965,74.38254821521939,18.39023343571301
1,21030,attack,-0.03846294593996902,-0.0103934798771661,77.06311166635108,41.15492171866472
1,851,defense,-0.056100301104635264,0.2030861372626731,97.74081560968108,24.646355341295067
1,24771,attack,0.08204475499341868,-0.019351128396664308,64.9243356127726,57.52378765696466
1,747,attack,0.114992262684396,-0.045582361081955014,99.51031461274056,0.5369136816173921
1,855,defense,-0.048319295074477964,0.06492833333637549,91.93629078500716,44.01241644664504
1,13,attack,-0.02458125841107517,0.07968230685352751,93.55616306121092,29.35939169901305
1,20144,defense,-0.05283263489265266,0.10669726312860206,97.72872391845912,46.66674046012857
1,854,defense,-0.013039691319519875,0.12072265127756765,92.42361674018828,37.96517390262002
2,21034,attack,-0.06902084599178693,-0.07597110566305076,91.62460448291937,53.96697132876098
2,0,,-0.007555460645718881,-0.008017011678532526,99.24657239731349,0.607307269095287
2,21032,attack,-0.022575182915275605,-0.11686783982415605,89.33171106980134,16.828358544802338
2,853,defense,-0.008879942457127754,0.00619732647614768,87.3109662786619,24.77325376355543
2,856,defense,0.010326981823041592,0.029736510694952756,94.1846584492532,49.37660955687081
2,16125,defense,0.07919319961285964,0.046413467500983074,73.01805296142899,31.440149948809804
2,20144,defense,-0.05114889357082575,0.10266977928421284,97.6775750248883,46.769410239412785
2,24770,attack,0.06287850389257699,0.004216498903012678,65.21851293371711,44.97016101930542
2,21033,attack,-0.0786643243750973,-0.019457903060335013,88.74071974020538,50.988885914486026
2,854,defense,-0.013357788731156006,0.12048040454860853,92.41025895145712,38.08565430716863
2,21030,attack,-0.035673137539816935,-0.009639616210193935,77.02743852881126,41.14528210245452
2,855,defense,-0.046408535980205556,0.06797624802257474,91.88988224902695,44.080392694667616
2,13,attack,-0.02445728759758481,0.0813044888381782,93.53170577361334,29.440696187851227
2,851,defense,-0.05617627981463613,0.19237076493659444,97.68463932986644,24.83872610623166
2,747,attack,0.104546737283286,-0.04199386566375557,99.61486135002384,0.4949198159536365
2,24771,attack,0.08368232118807839,-0.018823240303454725,65.00801793396067,57.5049644166612
2,857,defense,-0.018250120616897902,-0.026233621067987656,91.69402896197236,50.85330526535284
2,852,defense,-0.012064431252866825,0.10972510986389494,96.65635358242962,19.238570092414925
2,5165,defense,-0.012041876942078034,0.00497253880515558,92.826554623248,53.822189167012
2,21031,attack,-0.01919123924710675,0.056870227600590795,74.36335697597228,18.4471036633136
3,24770,attack,0.06423434424031882,0.004371163605540573,65.28274727795743,44.97453218291096
3,854,defense,-0.013666883385880624,0.12024501385918285,92.39659206807124,38.205899321027815
3,21032,attack,-0.019375946179110315,-0.1158588130615179,89.31233512362223,16.71249973174082
3,5165,defense,-0.011985642930113727,0.005073440607645807,92.81456898031789,53.827262607619645
3,855,defense,-0.04455185497359082,0.07093790097242447,91.84533039405336,44.15133059564004
3,857,defense,-0.01855547489388698,-0.026353368172898683,91.67547348707848,50.82695189717994
3,0,,-0.0074323544960464005,-0.00788638517062168,99.23914004281744,0.5994208839246653
3,851,defense,-0.05623452469900769,0.18184829318417428,97.62840480516743,25.020574399415835
3,853,defense,-0.0088139761762136,0.0061512884999608275,87.30215230248568,24.77940505205539
3,21030,attack,-0.03291310536555159,-0.00889379869254725,76.99452542344571,41.136388303761976
3,21031,attack,-0.018918881672348675,0.05715066425271331,74.34443809429993,18.504254327566315
3,21034,attack,-0.06735978387744979,-0.07375663359627538,91.55724469904192,53.8932146951647
3,852,defense,-0.013611355058074537,0.11047191754875385,96.64274222737154,19.34904200996368
3,24771,attack,0.08529879445833899,-0.018302760443162924,65.09331672841901,57.48666165621804
3,16125,defense,0.0820126665466745,0.04693596250203669,73.10006562797567,31.48708591131184
3,20144,defense,-0.04949135179822406,0.09870065895054836,97.62808367309007,46.868110898363334
3,856,defense,0.010269019697318527,0.030271993251965057,94.19492746895052,49.406881550122776
3,13,attack,-0.024325944808182953,0.08289526584464113,93.50737982880516,29.523591453695868
3,747,attack,0.09436948608093587,-0.03849734509100239,99.70923083610478,0.4564224708626341
3,21033,attack,-0.07773105729656038,-0.018420493128893156,88.66298868290882,50.97046542135713
4,853,defense,-0.008749931243329456,0.0061065914357563145,87.29340237124235,24.785511643491148
4,852,defense,-0.015138100393983223,0.11119377536400421,96.62760412697756,19.460235785327683
4,854,defense,-0.013966975283665306,0.12001647920924796,92.38262509278758,38.32591580023706
4,24770,attack,0.06557301899810852,0.004523909164731776,65.34832029695554,44.979056092075695
4,24771,attack,0.08689417480420047,-0.01778968881575338,65.18021090322321,57.468871967402286
4,21030,attack,-0.03018284941725824,-0.008156027324133674,76.96434257402845,41.12823227643784
4,21031,attack,-0.018651759358903064,0.05743694242951847,74.32578633494103,18.561691269995833
4,21033,attack,-0.07681762076011012,-0.017395161848888563,88.58617106214871,50.953070259508245
4,0,,-0.007311254196821437,-0.007757887047432632,99.23182878862062,0.5916629968772327
4,13,attack,-0.024187230042898022,0.08445463787285945,93.48319259876226,29.608046091568728
4,747,attack,0.08446050907741665,-0.03509279936376691,99.7936913451822,0.4213296714988672
4,856,defense,0.01021274578877751,0.030791879229688845,94.2051402147393,49.437673429352465
4,16125,defense,0.08478616276377693,0.04744746322983673,73.18485179073944,31.534533374541677
4,5165,defense,-0.011931046802047263,0.005171403522744811,92.80263793351584,53.83243401114239
4,851,defense,-0.056275035757550995,0.1715187220054446,97.57212976940988,25.19209312142128
4,21034,attack,-0.06571984342299686,-0.07158031410913424,91.49152485561892,53.82163438105557
4,21032,attack,-0.01623451771538953,-0.11485996182288716,89.29610060590684,16.597639769917933
4,20144,defense,-0.04786000957489023,0.09478990212762284,97.58022366351518,46.96290080049096
4,855,defense,-0.0427492520545627,0.07381329218587496,91.8025811419988,44.225143887825915
4,857,defense,-0.018854811075357247,-0.026476755000544472,91.65661867600312,50.800475142179394
5,21033,attack,-0.07592401476586019,-0.016381909220292812,88.51024704738285,50.93668835028795
5,0,,-0.007192127065380305,-0.007631482629577135,99.22463666155524,0.5840315142476555
5,21031,attack,-0.018389872306698862,0.057729062130857045,74.30739646263433,18.61942033212669
5,852,defense,-0.01664466726056446,0.11189068330955365,96.610959459717,19.572126468637236
5,21034,attack,-0.06410102462848499,-0.06944214720163444,91.42742383099043,53.75219223385393
5,13,attack,-0.024041143301744228,0.08598260492278698,93.45915145546051,29.694028696491515
5,21030,attack,-0.02748236969488005,-0.007426302105074001,76.93686020433357,41.12080597433277
5,5165,defense,-0.011878088557764954,0.005266427550331798,92.79075984495807,53.83770043869272
5,24770,attack,0.06689452816596031,0.004674735580628919,65.4152148251215,44.98373082765632
5,747,attack,0.07481980627278517,-0.0317802284820487,99.86851115145498,0.3895494430168185
5,855,defense,-0.041000727222993305,0.07660242166289777,91.7615804147758,44.30174630948881
5,21032,attack,-0.01315089752415588,-0.11387128610846275,89.28294970838269,16.48376848380947
5,24771,attack,0.08846846222570548,-0.017284025421218985,65.26867936544892,57.45158794198107
5,856,defense,0.010158160097560653,0.03129616862808149,94.21529837483686,49.468969597980546
5,20144,defense,-0.0462548669008811,0.09093750881538654,97.5339687966143,47.05383830930634
5,16125,defense,0.08751368826426642,0.04794796968436188,73.27236547900371,31.58248134422604
5,857,defense,-0.019148129161322913,-0.026603781550996075,91.6374705468418,50.7738713606284
5,851,defense,-0.05629781299050762,0.1613820514004125,97.51583195641938,25.353475172821692
5,853,defense,-0.008687807658418478,0.006063235283452428,87.28471456358393,24.7915748787746
5,854,defense,-0.014258064424581107,0.11979480059881809,92.368367028363,38.44571060083588
6,854,defense,-0.014540150808471708,0.1195799780278719,92.35382687755452,38.56529057886375
6,852,defense,-0.01813105565777562,0.11256264138539152,96.59282840405922,19.684689110022628
6,855,defense,-0.03930628047912421,0.07930528940350712,91.72227413429668,44.38105159889232
6,857,defense,-0.0194354291518124,-0.026734447824161123,91.61803511768998,50.74713691280424
6,24771,attack,0.09002165672282558,-0.01678577025954553,65.35870102217174,57.43480217172152
6,21033,attack,-0.07505023931364008,-0.015380735243176957,88.43519680806921,50.921307615044775
6,21031,attack,-0.018133220515821336,0.058027023356885366,74.28926324211851,18.677447355483576
6,851,defense,-0.05630285639763599,0.15143828136898918,97.45952910002174,25.50491345419068
6,853,defense,-0.008627605421523299,0.006021220043091802,87.27608695816241,24.797596098817692
6,13,attack,-0.02388768458473578,0.08747916699455516,93.43526377087578,29.78150786348607
6,21030,attack,-0.02481166619848807,-0.006704623035240331,76.91204853813508,41.11410135129753
6,16125,defense,0.09019524304808613,0.048437481865551746,73.3625607220518,31.63091882609159
6,0,,-0.007074940951540043,-0.00750713780315948,99.2175617206037,0.5765243764444961
6,5165,defense,-0.011826768197309434,0.005358512690506245,92.77893307676077,53.84305895138323
6,20144,defense,-0.04467592377609719,0.08714347901391051,97.4892928728382,47.14098178832025
6,24770,attack,0.0681988717439026,0.0048236428532248965,65.4834136968654,44.98855447050955
6,747,attack,0.06544737766695619,-0.02855963244580556,99.93395852912194,0.3609898105710129
6,21032,attack,-0.010125085605395157,-0.11289278591814877,89.27282462277729,16.37087569789132
6,21034,attack,-0.06250332749385734,-0.0673421328737831,91.36492050349658,53.68485010098015
6,856,defense,0.01010526262358269,0.03178486144710746,94.22540363746045,49.500754459427654
7,16125,defense,0.09283082711519342,0.04891599977345251,73.45539154916699,31.679834825865044
7,24771,attack,0.09155375829551815,-0.016294923330796962,65.45025478046726,57.418507248390725
7,747,attack,0.05634322325995811,-0.02543101125502284,99.9903017523819,0.3355587993159901
7,851,defense,-0.056290165979064,0.14168741191137002,97.40323893404268,25.64660086610205
7,0,,-0.006959664229142959,-0.007384819009701005,99.21060205637455,0.569139557434795
7,21030,attack,-0.022170738927982825,-0.005990990114710826,76.8898777992071,41.10811036118282
7,855,defense,-0.03766591182275647,0.08192189540773143,91.68460822247393,44.46297349430005
7,21032,attack,-0.007157081959093148,-0.11192446125198785,89.2656675408182,16.258951236639334
7,852,defense,-0.019597265585744594,0.11320964959161373,96.57323113847347,19.79789875961424
7,5165,defense,-0.011777085720780178,0.00544765894322552,92.76715599103998,53.84850661032645
7,856,defense,0.010054053366829407,0.03225795768687334,94.23545769082727,49.53301241711453
7,853,defense,-0.008569324532572864,0.005980545714667329,87.26751763362984,24.80357664453236
7,854,defense,-0.014813234435450795,0.11937201149645205,92.33901364311907,38.684662590360205
7,857,defense,-0.019716711046768864,-0.02686875382006093,91.59831840664322,50.720268158984176
7,20144,defense,-0.0431231802006522,0.08340781272315212,97.44616969263755,47.224389601043406
7,21031,attack,-0.01788180398622785,0.058330826107482636,74.27138143813228,18.73577818159106
7,21033,attack,-0.07419629440350661,-0.014391639917519683,88.3610005136657,50.906915975127255
7,13,attack,-0.023726853891815836,0.08894432408806097,93.41153691698396,29.87045218757413
7,24770,attack,0.0694860497319496,0.004970630982477076,65.55289974659735,44.993525101492025
7,21034,attack,-0.060926752019284436,-0.06528027112553048,91.3039937514773,53.61956982985462
8,857,defense,-0.01999197484624915,-0.027006699538738133,91.57832643179697,50.69326145944544
8,852,defense,-0.0210432970443577,0.11383170792814568,96.55218784142912,19.911730467542387
8,0,,-0.006846265787032735,-0.007264493237755687,99.20375579058752,0.5618750641970394
8,21031,attack,-0.017635622717904198,0.058640470382712806,74.25374581541438,18.79441865197377
8,24771,attack,0.09306476694386845,-0.015811484634923545,65.54331954741113,57.4026957637558
8,5165,defense,-0.011729041128020867,0.005533866308446989,92.75542694991196,53.8540404766349
8,20144,defense,-0.0415966361743898,0.07973050994316111,97.40457305646316,47.30412011098657
8,21032,attack,-0.0042468865852782756,-0.11096631210993735,89.26142065423292,16.147984924529396
8,21034,attack,-0.0593712982045389,-0.06325656195689788,91.24462245327275,53.55631326789772
8,13,attack,-0.02355865122308387,0.09037807620335059,93.38797826576088,29.96083026377748
8,854,defense,-0.015077315305561001,0.11917090100448746,92.32393632781351,38.80383349136469
8,856,defense,0.01000453232734344,0.032715457347229915,94.24546222315462,49.56572787446176
8,855,defense,-0.036079621253961136,0.0844522396755778,91.64852860121997,44.54742573397563
8,853,defense,-0.008512964991624017,0.005941212298150589,87.25900466863821,24.80951785683051
8,24770,attack,0.07075606212997343,0.005115699968428089,65.62365580872732,44.99864080146045
8,21030,attack,-0.019559587883406948,-0.0052854033435068,76.87031821132369,41.10282495783931
